Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth,ID
112726,0,0,2012-09-24,27,1c3bcd93-720e-426f-a233-6d121e89b644
18633,0,0,2012-02-28,12,006c6b2d-a79a-4369-9d14-25c42eed117c
100050,1,0,2012-11-19,5,008005b4-13bf-4ae0-8ef5-78c90de90411
64713,2,0,2012-11-10,32,12ba96a0-b5aa-42b9-9073-023d047ee39b
20177,2,0,2012-06-09,2,14f02d58-d07f-4584-9dbb-50e700925189
116906,1,1,2012-10-22,14,4ade6948-e26e-464e-a8e0-df05284aeb3f
165567,2,0,2012-03-07,9,82a5c546-620d-4fee-9d8b-aa93ec1143fa
6611,0,0,2012-07-08,18,ce8ee874-b133-4c49-94dc-ac8e10fa60e7
108542,1,1,2012-09-26,27,8a92c846-2a9f-4f40-85e2-2be1ac8e5961
142589,1,1,2012-12-26,4,dffc1a43-be7f-433e-8eb4-5f221a28adca
98611,0,2,2012-01-12,12,fb1b18a3-e37e-4c4d-ac02-d718680208dc
72312,0,2,2012-10-17,28,5efbb013-549a-464b-abf6-7f6bc999554d
40058,0,2,2012-02-06,19,517c5a79-abf5-4a1d-81a8-7b620f2ea4e0
180560,2,1,2012-12-28,22,8a277684-aaa5-4d5d-a203-882932cc17ab
79727,1,2,2012-03-20,12,7d733324-5902-437c-ad03-c4da191f9459
72268,2,0,2012-09-30,24,bc2f8d61-a07e-4201-91cb-4cc68e44f608
46673,0,2,2012-11-19,19,5df862a6-b762-4be2-8d4c-50fd7df7ccd2
171176,1,1,2012-12-03,18,998bd87a-8b0f-4898-9b03-3adc950c87fd
111356,1,2,2012-05-04,26,ae3496e3-f4d0-42d2-92cc-08785ba2e5f3
51595,0,1,2012-02-28,3,44b43842-0f28-4315-aa5e-068e2d028cfd
121430,2,0,2012-03-14,7,7bcacc18-1d96-4674-a081-4d188b153220
15473,0,1,2012-04-10,32,09af7e38-867d-443f-9e1a-4ecaa9f44ed4
119957,1,1,2012-06-13,23,0967fdd5-74bc-43c5-bc64-3a4743cd2eb2
159135,0,1,2012-10-23,1,4b96849e-84b1-4282-b023-f6dd0895aeef
89958,0,1,2012-11-13,2,2001ee75-1282-4b2c-ab24-d0b35a07503d
127556,0,0,2012-03-09,14,1be9c725-dd1f-4353-921a-6ae4ac34b6fc
143843,2,1,2012-06-03,26,56b363f4-15fb-4c18-81a0-99c386482e06
54337,0,1,2012-05-01,7,df5d8bdc-eff8-44d9-bd2b-84a7d38a1871
104098,1,2,2012-02-19,23,9f65ef61-b436-4b61-9117-c4589c3b8ca6
31838,0,1,2012-10-07,24,02f4afe5-5a43-4576-b9a9-d616e7b5cec0
12565,2,0,2012-12-11,20,ca84723c-b382-42ca-9cd7-626c49342f6b
152514,0,1,2012-09-30,15,fa3c295c-189d-4078-afb7-4d26b2f90632
78376,1,2,2012-03-31,23,3766df95-364d-401c-be2d-0f81645f3523
7982,2,2,2012-12-31,7,a8dab5fb-492c-42a3-8f68-b5079cabccee
79194,1,2,2012-09-26,27,03e414f7-1ab9-4cc0-9cc1-05c54d623825
143507,1,1,2012-11-23,1,c7281025-a3b7-4694-ba83-0b258118bb3f
88416,2,2,2012-07-26,13,cc8161f1-e786-4261-a8a5-9bc356a5b7dc
172999,2,2,2012-05-25,20,3c822336-95e5-4b56-9b5c-89714b6896a7
72448,0,2,2012-11-04,26,f511b17a-8769-4b31-9e43-c876067030bd
121042,2,1,2012-08-07,25,5c60a95d-4656-4c63-ac6a-cf4c2fe84fc2
63033,2,0,2012-11-05,2,d43218e9-bd7b-4fe1-811a-c91ffc624c98
34161,1,0,2012-10-06,23,30f74039-7b09-4100-8a76-fcd3930cd739
60816,1,0,2012-09-07,6,b4e96047-c27e-4895-b2be-83101f894983
159222,0,0,2012-07-03,9,5319e5db-49ae-4b1e-a837-a6177e4caaf6
6337,1,1,2012-10-11,32,f51c297e-038b-420d-8ec1-4397b0c4e57b
121511,0,0,2012-05-22,29,9da6d769-6c6b-4203-926b-b930016b6f64
171085,2,1,2012-03-26,8,a1eecb43-a60d-435d-86f3-a1cd0b208e50
78126,2,2,2012-02-08,21,215023b5-940d-4fd3-92f0-46479d94874d
172186,0,1,2012-09-22,21,5e1a9042-a632-4c40-a496-72dce133ed10
164924,2,1,2012-01-11,12,6a8b201d-f1eb-4d73-9132-6e02ce72878e
176180,0,1,2012-06-03,14,c5be15ef-0c93-4380-83e3-62d6a62456ac
147445,0,1,2012-10-19,4,49538bb2-f91d-49f0-aba5-09b4ba6d5f83
144609,1,1,2012-03-19,29,3ce898fb-ae44-4ccd-b459-ed7eff5d719a
78164,0,2,2012-07-02,30,29fc7b34-318b-40bd-ae6f-85f07d3cbf95
20597,1,2,2012-09-25,6,3f9bb1ba-ab55-4b53-9337-26f7fc086638
142004,0,1,2012-03-27,11,b2c27136-a5db-4cc9-89d6-257bc2ddcea1
130530,2,1,2012-09-19,5,ae3c9c87-7ed0-419d-a3ad-bac3dce2255d
148227,0,1,2012-05-29,10,df2028e1-60f2-4c00-9525-a910b5ad6e6a
6853,2,2,2012-09-30,31,6d516fd1-0f54-46a2-8aa1-b650e7d4b89a
44232,1,0,2012-06-07,20,0e246982-f216-46bf-b6cc-f30d55528cae
88183,0,0,2012-02-21,15,bb7bd000-4a28-43bd-85f4-92b5133e8a75
38506,0,1,2012-09-29,29,e80a1742-caca-48c2-b622-1aa729c561d0
178583,1,1,2012-02-13,29,853bc538-26bc-4d47-8372-000621e229b1
156370,1,2,2012-09-10,15,8d3833e7-30ed-412b-aa9f-13ef8c2c73d6
38104,1,2,2012-06-05,19,2a493b0e-cbbf-41ce-af6f-cecfa0c9aa51
133973,1,2,2012-03-20,1,74afd3fc-b3b3-4856-a0f5-9a7e66ea981d
7450,0,0,2012-05-24,28,1babec03-e4bd-44fd-bb85-e6541c568f1b
152475,0,1,2012-01-01,9,52a697bd-32e1-4696-b1b7-e8589e01a149
27712,2,0,2012-04-07,5,4ec897ba-004c-418e-b610-0e0ac98be672
27162,1,2,2012-05-04,22,23de9849-3296-461f-80eb-7854e478d47a
38695,2,1,2012-11-11,5,87fc6235-f67a-4821-8362-95f8691f62f8
108099,2,2,2012-01-26,8,9e6a2311-194b-4596-bda4-cfbc61365cb4
14540,2,1,2012-09-24,4,8819e97b-94c8-4b91-ab97-6eddbf8ffb4b
82325,2,0,2012-07-19,4,4b8baaed-fa6f-4661-a0b9-24e3b422f940
10610,0,0,2012-03-15,23,6055d985-ac5b-433f-beb4-2ff4ef0c8e76
127741,2,2,2012-09-17,18,a85dcab6-ba56-4f6f-8beb-c01854cb3ae6
107999,2,2,2012-11-16,13,436d8a24-100d-4282-94bf-c7e78d8335a5
156467,2,1,2012-01-07,17,986203a9-cf9a-40df-8a6f-3dac16d8b22b
50304,0,0,2012-01-13,23,282cea7c-0468-4978-a91a-dab8ccb65a7f
50344,0,2,2012-03-13,31,7db5c2a3-d49a-4460-8f3c-6654a828fd67
6450,1,0,2012-10-06,22,5b2ff362-ca4c-459d-b7d3-0d032509e890
171894,0,2,2012-03-21,20,45ede8b8-b60a-4f15-8817-9f411ef5779b
163578,2,0,2012-10-22,12,b43136b1-7216-4c29-af09-39ed46f703b5
175756,0,1,2012-10-14,1,0a7c46d5-6805-446b-8d0c-8133c045885b
84442,2,1,2012-11-25,9,e02706ad-9be0-4260-9231-9e515b12a882
78032,2,1,2012-11-30,20,3da2e5ca-b90a-488f-96fb-c9ad368678b2
143577,0,2,2012-12-03,21,1d53c47c-3b6c-46ff-bc2a-b76662f1448d
145600,0,1,2012-07-19,8,fd3c63de-754d-43a8-b171-6b31f2aef779
76690,1,0,2012-11-17,23,c5104239-31b6-4e7e-b4a0-7ee37faceb2a
139232,2,2,2012-12-15,6,500d9a93-a557-41c2-a129-a7a61e1d750f
105514,0,0,2012-03-12,32,e68e9e56-d341-40c3-a6e7-34d14f1c83a5
166801,2,1,2012-12-05,21,9bc54ca8-5647-472b-a408-0d245c2b4d02
121458,1,1,2012-04-06,4,aa967aed-338b-4ff3-8393-5d2b55d1a1bc
118582,0,0,2012-10-08,4,ee8cc3a1-415f-45b9-b388-fb94b9963798
104103,0,2,2012-10-27,8,d2d3ec80-33eb-4c60-93b7-67153f1f3f4e
30614,1,1,2012-05-31,24,00c79e27-a7e9-49c6-82a8-284c43bb5394
110658,2,2,2012-10-02,1,eb829aac-a97d-4d6d-838b-477a29fe0d31
20761,2,2,2012-02-08,20,c1766404-b9a7-42d7-894b-9335214ae6c4
37962,0,2,2012-11-21,20,67fdb054-ee2b-4393-af85-3fa981bfc145
88196,0,1,2012-05-30,13,29df15a3-58f9-4138-bdb1-f9ed0a492524
107242,0,0,2012-01-02,30,85c0a0cc-0f8e-4f85-bcc6-885f10e7f6c0
53248,1,0,2012-06-03,10,573a7600-5618-4677-95bb-545bc9ebdd49
138098,1,1,2012-06-29,18,96303054-994a-48e6-a719-4f7bf11c6d7c
156037,1,0,2012-11-23,32,deb5a5f1-9070-4102-9cd2-1437a5932a85
19381,0,1,2012-06-08,9,184b0c83-2846-422a-a9dd-98a9b780ac42
50114,1,2,2012-09-02,5,e91b3a66-777f-40e9-9e15-208286e6d1da
63953,2,2,2012-05-27,26,c535211f-5f6d-4bda-9673-cc8623511bd0
86627,1,1,2012-06-30,9,7f27572a-49af-4c93-b369-956092e9ec97
32512,1,1,2012-07-24,29,99f8827a-26af-4e1e-b18d-96dc5647dbfe
88681,0,0,2012-12-24,32,6c749e0e-9f54-4d00-a3f0-28501b560cda
177947,1,2,2012-06-27,12,8f3267f4-c26f-4919-b6c3-1e057d035629
169891,0,0,2012-02-17,7,8c665cb0-def8-4261-b2ca-6421e8997eda
148025,0,1,2012-04-30,14,b4a65aee-19a8-4349-8de8-9ea905f9f07f
86287,1,0,2012-01-27,24,de736d7d-134b-4bea-9843-512a5977f4f5
157393,0,0,2012-05-14,32,001e39a4-afec-48da-9e57-f2ba5a44eb7d
101905,1,0,2012-08-28,8,2584201b-2c0a-4f3f-b251-9f6497003050
18488,1,0,2012-07-21,31,06893c0d-097f-4338-8d9c-38e32812c1a5
95636,1,2,2012-12-23,8,5eed91b6-ded1-474f-b8a6-ca4632d0a294
137160,0,2,2012-04-24,7,80cd1c87-badb-4fcb-bf59-67a790342c3f
150783,0,0,2012-12-28,16,9c2c3b23-ee89-4796-b726-3eb38c696c29
131642,0,2,2012-01-19,28,e0319a14-c1d1-49bc-8699-d269180cc3d8
54590,1,0,2012-04-13,32,ecb55fcb-d436-4cc7-bed1-6d907423ef20
161814,2,2,2012-03-20,3,568a25bd-1667-4de1-b675-7dc951d1f7e4
115190,1,2,2012-09-30,24,1f45ca2d-aa2c-4626-b076-4cdb2752dedb
44092,2,2,2012-06-23,16,f9ec7837-9b4f-459b-95d8-891e45c8d6b7
13288,2,0,2012-07-08,27,c8840271-90fc-46a9-aee0-83653914504a
66890,0,2,2012-07-12,4,3b5666c7-78d5-4762-8910-b35a73919544
173049,2,0,2012-06-17,31,a609f56e-b586-4c0b-8018-461f2eeaf3ad
137932,2,0,2012-11-20,28,9dd952df-9b5f-404b-ba8c-233be6520209
113599,1,1,2012-05-31,18,22078f97-cf07-4833-ae2f-a75e7a9a5bcf
115511,0,1,2012-01-12,4,828e11e0-0aff-4202-9c5b-0e4c2c21a1c2
43918,2,1,2012-12-21,4,b4cabbd1-4543-40e9-ae63-6d5eda2cd742
23097,2,2,2012-07-06,8,5a2e2f2a-d17e-486c-8c8f-fa793f0992bc
99989,2,2,2012-08-24,15,8a3af485-f5f0-481a-931b-45564514e70d
79267,2,2,2012-06-15,22,e4fc4a17-d9a4-4702-a69b-1c8bf1a299fb
72165,1,0,2012-07-19,22,fe7dc62a-be94-4d92-9920-d956ab0fdd3f
158475,1,0,2012-07-11,8,9eaeec69-199b-47e1-8ac7-745cfbd9f981
141271,1,2,2012-06-03,14,a39b13df-b183-44ac-a85a-22c7830ad968
73653,1,1,2012-08-02,30,7010b28b-c7df-4bdc-9078-0c2077e54772
74402,2,1,2012-05-08,7,75a4627a-8cae-4e30-bef5-8055702b2424
135881,2,0,2012-03-15,22,4c22cd15-72e6-48a7-b9ba-ca5c4f8fa3f0
124291,0,0,2012-11-23,12,95480a47-32e2-43f3-8766-9470c9d9ed25
138693,1,0,2012-12-28,22,7f24f224-4268-424c-8840-fc7ac8ab791b
30525,0,2,2012-10-24,7,1ab05285-ba5b-49d1-90bc-7f18f832b3c8
153409,1,0,2012-05-24,15,43c0bbac-a314-4ccb-9572-fd3c91f46a39
33197,2,0,2012-12-03,31,e8a3e054-3f26-457f-b540-0d508e38b217
178738,1,1,2012-01-01,15,d0bd6038-3526-4f8c-aed8-652911f9bc01
60267,1,2,2012-02-18,32,c4618e99-3c20-4c9b-be94-954a7a7433cd
12599,0,1,2012-07-12,12,7633e47c-ad06-4e98-9cf0-a71e3179a8d8
43116,2,0,2012-01-22,9,792af424-ff12-4482-afee-da81e642f074
144024,2,1,2012-01-24,3,61fc0d57-9cb0-4d03-8c10-99bba399faba
104206,0,1,2012-12-18,4,7b9de182-adce-418e-8199-5900f294590c
27929,1,2,2012-04-06,11,c4a7296e-ae34-4c0a-92aa-36dcb81fbec8
47286,2,2,2012-08-02,11,c2173bc1-1a39-4a88-a94e-1b5efca9c366
134898,0,2,2012-09-24,1,52866da6-cc5a-4104-8eb2-115623cc8e8a
93840,0,0,2012-04-03,30,182fefb1-fe06-4cd8-b623-90c55ca2c5a1
25239,2,2,2012-11-27,5,7ae12868-d764-4407-9266-6290a2470763
175833,1,0,2012-03-30,32,808d9fb5-f737-4425-8845-5736cf285ea8
90986,2,0,2012-11-16,18,4ddccc6c-6222-48df-babd-2bc149df85ca
108914,2,1,2012-12-18,21,a97f6ef0-5fdf-4a4f-8d72-53e262afd613
103607,2,1,2012-10-09,9,ad37483e-1ac7-4f93-942e-d64307ce6dbc
37852,1,0,2012-07-08,32,234a5d32-e8df-40ee-8a07-035b0be825d2
91544,1,2,2012-06-17,24,89e42c39-0810-45c3-b4c1-78320dfc3e9f
147290,2,1,2012-07-12,5,fa405a8f-4e92-40e6-9701-1c69bdcf48dd
65867,1,2,2012-03-26,7,ef318e48-910f-4cfa-a4c5-a07351fbf463
165115,1,0,2012-08-19,30,ff5156b4-6e3d-41b1-8350-52a49b0ed6c9
79950,2,1,2012-12-22,12,05b34be5-0cf0-4e94-8ac0-512d8527265f
94320,0,0,2012-01-01,26,2d5bfb54-8360-4f1c-a1d7-33dbda2230c8
66042,0,0,2012-08-24,10,446fa0ea-cfa3-4773-aa8a-4742135a4b80
56406,2,2,2012-09-06,22,4b4103d1-cb32-4f9b-9b67-cf069959dc48
59119,0,2,2012-02-03,15,eff5b4cc-f3f2-48b5-85a6-0358862fd2f0
40146,0,1,2012-12-13,20,cfcfca06-1cc6-4334-b0fc-e322ac416745
93962,0,1,2012-08-19,19,e6d309a2-92ed-4c8a-86c3-feebf2ec1210
129931,1,1,2012-04-11,22,628671e4-3325-479f-8785-2e24831f2287
134149,0,2,2012-04-14,30,21726cb4-0b31-4295-abff-6cc77a26ae30
90271,0,2,2012-08-24,14,2960205d-a4ed-4c68-802d-01706730af83
103238,1,0,2012-10-20,29,22872104-3747-4e2b-b603-29f11ac02532
13611,1,0,2012-02-21,21,ff856cb9-33e3-476b-848e-362bdce60108
170505,2,0,2012-08-28,14,e0dfd636-0adb-4121-b5b9-e876e1f72152
159414,0,2,2012-08-30,26,2511166d-3fe2-4261-a38e-ccf321afbe06
72328,0,1,2012-11-28,29,7430959d-4825-4ed7-9fc8-cbedf010f2f4
115143,1,2,2012-03-09,10,7e5f9847-12da-4d13-8cee-408a697b39f3
109764,1,1,2012-01-11,16,8388fd6e-b8b5-4ac4-9c4a-6e006e605dd9
31761,0,0,2012-02-17,23,3566f804-95dd-4ae7-a9e2-e3bfb7b21fe1
155811,0,2,2012-07-31,13,d168f022-2036-46cf-9935-afa458cda651
54127,2,1,2012-03-22,27,0780efbb-8a8c-4d29-aa08-bc36317c32c4
106812,2,1,2012-10-14,13,162d4122-460b-41dc-ada3-447defa1326c
52549,1,1,2012-01-20,29,bb78051a-c0b3-4cfb-9fe6-522a4c9819a6
6948,1,0,2012-08-26,25,6a4b5f4a-cb6b-4655-a91d-174c237bf9ac
43867,2,0,2012-07-05,9,c9cfad71-2927-4b30-b009-044e490703fa
158846,2,0,2012-12-19,29,01684291-9c6e-4dc3-ade1-f55e8f77b89c
139672,1,2,2012-03-29,17,199b2448-b518-48f4-a596-86627fe5c1fb
129395,0,0,2012-01-10,13,b352751d-c493-40b0-9df4-f8d4404782c7
23576,2,2,2012-05-14,4,4fa68c36-34fb-47f8-a3f5-d61c4a6afb06
101994,2,2,2012-12-29,12,1350a2f8-272c-4380-8d94-21d3da6c2eb5
72970,2,0,2012-01-17,18,1f32c6b9-9edb-4fc3-828b-684abcd78e89
126455,1,1,2012-05-24,20,e05c1b14-ea01-4b2f-88eb-97f91160121a
139971,1,0,2012-07-07,24,33fa6623-e587-4424-8875-e6045c68babe
39478,0,1,2012-09-11,28,9cdad395-4789-4c66-aa4d-2fee8cd1a282
96199,2,1,2012-01-08,8,b7a7ec91-7208-4bf0-a9fa-96151eb3f8af
100460,0,2,2012-12-23,8,e02d6e7b-0383-4869-a0d2-45a86ae19dde
137620,1,0,2012-06-25,12,ced3ca3e-566d-4dda-816e-dd3e5f61323d
167255,0,2,2012-11-14,21,b398666a-632c-43ec-b639-cc68ae473475
23454,0,0,2012-01-17,29,5a0bcb77-499f-404a-93cb-12e2c5a63e33
130223,1,2,2012-06-05,19,25131779-9952-4c4a-b623-a9850b42a9cd
54766,1,2,2012-07-04,28,fbda447e-15de-4610-9f03-4e92b6b6cb39
37622,2,1,2012-10-15,24,ef416fce-8c1d-443c-9222-472d1b8909ee
104004,2,2,2012-07-08,8,3280f3e1-fd03-4fe1-8ff7-3bdecf19236a
60112,1,0,2012-12-24,31,e7929328-5d10-4e02-bea0-a6263ae22b5a
180085,1,1,2012-06-19,16,425ee198-b169-41b0-afd0-bff491c3861a
174750,0,0,2012-03-27,15,b401e928-fab3-4d99-9d4c-4a7f42e19716
28401,1,1,2012-07-23,23,dafc08c3-d977-4c69-8561-259cf97b3e5e
19605,1,2,2012-08-02,26,91331b74-b9f8-48b2-9024-1b17268918fe
149934,2,2,2012-09-29,1,cbb8c135-eec1-45e3-9724-b8607971ddbf
42438,0,2,2012-04-29,24,36a40dc2-39e3-4f9c-87ea-f2e756857242
77652,0,2,2012-02-02,26,62b771e5-6e9c-4a87-ad6b-682d29b71679
115672,2,1,2012-06-01,18,5030ed2a-3ee0-460d-88d1-8d553a12b03a
172569,2,0,2012-12-21,19,177f0090-f731-4539-8e85-4eeac14921cb
19101,2,2,2012-09-21,11,5e9c2464-112a-4827-831d-01ef355eb884
5989,2,1,2012-11-09,16,be8d2f77-63c5-40cf-aa43-75940d35c694
148398,2,1,2012-08-29,20,a836acaf-2702-41ab-b4f2-b7101120ef32
51721,2,1,2012-12-05,25,661da262-553b-49fe-a0c2-382c2ee294f5
58047,2,2,2012-12-15,11,9f93ea9b-7ec7-47e2-8c1e-a924e36e4621
126300,1,0,2012-12-18,24,d1fb7a4d-b2e0-4552-9ebf-72e3bdbb1cff
123355,2,2,2012-06-12,19,abd9dc19-92a8-4465-8e87-40956a168259
106795,1,2,2012-10-25,18,a534aa05-8744-41cb-ac58-5ead6a5a1764
11159,1,2,2012-08-27,22,3f273f4d-b4a1-4ec0-8d9b-64c6e40159bd
24044,1,1,2012-05-29,12,90bfcd90-89fa-4baf-89b4-0b4b7e32e559
10985,1,1,2012-01-03,18,fbf89524-35fd-4ead-bcb4-6184bcb270f5
45261,1,1,2012-02-12,18,94b1f77a-e9ca-4c73-9de6-6efe8b8b8335
82459,2,2,2012-06-10,27,c323a1ce-4bb0-49ce-8c92-01b41648bb92
57069,2,1,2012-01-08,24,c7e0f879-29fc-447b-be9b-8fd703b9c2cf
83307,1,1,2012-02-11,14,da4b91cf-ef9f-4d99-912a-e3de94b442f7
86971,2,0,2012-03-02,8,b9b01b55-c719-40ee-adf7-918d4bb42d72
6118,1,0,2012-12-13,30,21c3f7e9-8559-4713-87d4-3b6f0a2f2ecd
72564,1,0,2012-09-20,19,590b50f1-c07d-43e7-b35a-35d6239bedc3
17973,2,1,2012-02-20,29,11ca309c-45e7-4b69-a020-8da0944c8610
17633,0,1,2012-03-08,18,617f6c37-54bd-4bc0-9971-6ece2c9618e7
56107,0,2,2012-03-14,31,08f3d9d4-5aeb-4058-b436-56d64a45a207
48067,0,1,2012-12-23,17,038eedd8-1576-4e26-852f-757a3d1b8a11
175949,1,1,2012-02-17,15,d7d16ca2-30bb-4df5-ba06-ed36e4f4419d
13262,2,2,2012-04-16,25,a2abe9cf-96b5-4eb1-ad9b-ded47f66db67
170758,1,0,2012-10-03,28,f0c3dc78-7643-4306-9d58-317cd8f60917
61021,1,1,2012-11-26,14,efee53ef-a55c-4fdd-92e5-cb3ef831608a
41964,0,2,2012-04-27,29,098931ae-cb92-4f87-ab51-e181653b3444
15485,0,0,2012-04-15,22,e3f09590-aa65-4fba-b154-fb4223287ebf
12130,1,0,2012-12-07,9,bbfb7694-977f-4b23-9a05-c42ca5bc55ba
14151,2,0,2012-05-15,11,16f6ee46-e7af-4c19-b005-910b773bc518
23677,0,1,2012-11-03,18,ef6c6aab-28a4-430d-b71c-b8e701531da3
47165,2,2,2012-05-07,24,16c37238-468c-42b9-b79f-0a29f2b8a85d
8949,2,2,2012-01-21,4,5ac07725-c0c0-4838-90e7-afd7e064fbf2
155058,2,2,2012-11-18,24,1210a820-5127-4dec-bbb3-2a10ec8f42d5
29074,1,2,2012-10-18,19,bdc4bc1c-3674-4c54-8096-8b78c39e7e02
68810,1,2,2012-01-11,22,293b43aa-3700-447a-8215-d3a6f525d9a8
127086,0,2,2012-04-17,16,3657b2dd-0bac-4f1b-91c7-18eb6494f1c4
161056,0,0,2012-12-07,2,d4290a4b-0833-4514-bc4c-3f6f30ae4be7
67498,2,1,2012-12-28,29,3b90c5ce-b026-43c7-8c75-17b38b1c765b
90844,1,2,2012-01-01,13,0a86b146-9a87-44fa-86e1-60034d2dcf9d
90020,0,1,2012-11-29,1,1312da02-8bf5-46c5-ba5f-a1d54decf0ac
18026,2,2,2012-10-03,22,6bcb1e93-b71b-4db3-8079-e949ce212626
86671,2,0,2012-07-09,27,61a218e3-5578-4be5-8749-4d00abd1c6b8
17022,0,0,2012-08-14,2,c5919a9f-dfaa-4494-a74c-0cda534c5505
91447,1,0,2012-07-09,29,1f56fd77-fb49-436e-bfba-fe800ad0e38e
149219,1,2,2012-02-17,24,77cf24a9-28ec-4f5c-b82e-71a9c3e1d409
88163,1,1,2012-02-26,7,c19964b3-854e-41f5-8bab-fa9a8abc42c5
120552,0,2,2012-08-20,8,83f67fc1-7e32-4b54-8d62-e21135ed0702
71021,2,2,2012-07-12,24,35bbe6ce-d8a6-4195-b63e-78fb5a9d3283
108640,1,1,2012-06-16,1,b155e8e6-a7f0-4dda-a704-8a472a43b32e
170533,1,1,2012-04-27,7,c2743d5d-3a68-4b01-abde-8b8315a8f1f8
103889,1,0,2012-09-14,2,ef716c35-e056-436f-9156-21fae6566917
102678,2,0,2012-08-15,30,210849c1-3bb7-44cb-9d59-18bb980caca9
144060,2,1,2012-06-14,18,e0619d36-0fbe-4f36-8a5d-f5bf7ca17174
19932,1,1,2012-05-23,11,920e99d1-8249-4fee-9a18-becb6b4c6361
156611,2,1,2012-10-24,5,127ce9ac-9e23-4f6c-8b90-7183ee67e323
60231,1,1,2012-08-05,2,a7ee3c5f-f7df-4578-a5c6-cd384d1c4e56
45274,0,1,2012-09-16,2,465b46ef-667a-450c-8c58-68cee1ab1b37
74674,2,1,2012-04-10,27,3d6f1612-a747-4a56-8873-e155ef26f4af
10292,0,0,2012-12-25,28,79f2d0c7-4eea-4af4-986b-294bcd11c297
79082,0,1,2012-09-14,26,f631f9b9-fb10-44c9-8a87-093b6bac6739
13192,2,1,2012-01-14,32,0337b714-dc81-449e-8520-bb04184b0ca9
46973,1,0,2012-01-13,10,5aaacfa3-49e2-4e9c-9a4f-490d20737f72
171987,0,1,2012-08-10,9,277e6dfe-d2b0-497b-9888-a8e50c8fcdd5
22804,0,2,2012-11-12,4,09f653dd-5471-4f75-90ef-c18d27f075d6
135085,2,2,2012-10-25,28,16d16303-d254-4425-9057-7480c9a66804
82074,2,2,2012-10-12,13,b2be30a7-5332-40f8-baf8-53c106016ea4
78876,1,2,2012-06-03,6,2bacab4d-a9b6-41bf-810c-592f3ff9ca67
103635,1,1,2012-08-11,14,e534ad2b-4147-4884-826b-65c66d2404df
6717,2,0,2012-10-09,19,b4231bc4-d2c0-465a-b009-421a50e36a7a
81587,1,2,2012-09-15,2,59c59d1e-4bda-40bb-8c64-e5a4340a2944
138641,2,0,2012-05-16,14,17ab6b90-3318-4f65-b7d3-f5901bb65b35
123374,0,0,2012-04-06,28,1159c9c7-7049-4dbe-8cab-3d46391d10ca
168115,0,1,2012-07-17,17,52179ef2-532f-4581-860c-f68c5ff1907e
109114,1,2,2012-09-08,18,4644a3f9-343e-46d2-867d-bc89ee4a927b
102831,1,0,2012-12-16,5,f0c043ce-7339-46f9-ba31-dd6820d75136
13516,1,0,2012-01-21,16,ead2dbf0-2136-4570-888e-8c8757817430
99108,2,0,2012-01-26,11,fb1be53e-0620-43bb-9d38-fd3c55f9504b
62161,2,0,2012-10-05,10,1cfe3084-8bce-43bf-9e06-ef319a4a9846
131793,2,2,2012-12-03,31,1b66682b-0765-413e-a6ec-83504fbadd4e
155385,1,2,2012-05-12,2,e486aa87-4962-4a01-8640-cfc909c077c1
22960,1,1,2012-03-21,32,b29c77cf-8961-42be-9bea-8de6e7e238b2
91472,0,2,2012-08-07,30,54ded796-4144-4f07-a1c4-2a2d23460e85
136194,0,2,2012-06-16,6,d89f2612-cf0d-4adc-bc7a-87cc11e3b538
86796,1,1,2012-11-24,30,c02a0148-4fbc-4b79-a130-eb80a044e5db
69015,2,1,2012-04-08,28,a7dfab61-7901-4392-a7ef-042e2786d241
38603,2,1,2012-11-23,5,85ee5b71-6d7b-471f-b08f-66066406e7a2
113060,2,0,2012-05-09,9,c803070a-5ba1-4263-9759-0fca74b212aa
147740,2,1,2012-01-03,9,bd582ab0-b3ad-4b21-89ca-893c1043105f
45093,1,1,2012-05-12,25,03059729-52d3-4d46-aef0-dbdcc57c2282
150311,0,1,2012-10-04,10,25082bb6-9e35-41e5-b949-0373c33963d6
103859,1,1,2012-08-17,22,36660462-c1c0-47fc-bb2d-8933b5fca18a
144334,2,1,2012-03-01,18,6dc26c40-5fde-4d0e-a209-50063323c3c5
64702,0,2,2012-05-26,14,c3199669-c5cf-4e91-a753-78c845b4740c
34125,0,2,2012-07-20,23,1c3b2f1f-50f8-4127-8674-5fcd74254b0a
9823,0,1,2012-10-09,10,cf5495d4-1c11-4c8c-9121-731a3e1209c9
31004,0,0,2012-07-25,15,14a7039a-f14a-4e40-86a7-6d73bc1a7f3c
57523,1,1,2012-11-14,22,fe491800-96cb-47c3-badc-1a630f416b22
76899,0,0,2012-06-20,10,80b6c0da-0e84-41d7-be12-7816424a0711
113144,0,0,2012-09-09,32,57223303-0273-4aa0-b035-d71e2714bb8b
130945,1,2,2012-03-21,26,e0b5643e-9ffa-4204-90dc-82180c878cc2
173617,1,0,2012-04-17,10,ce6ecb48-3a41-47f2-8989-8710f03505c4
175147,2,2,2012-05-13,5,426ead03-e556-4df6-98a4-b2dd2d95b563
133566,0,2,2012-12-30,22,85c2907e-dd12-4bd8-bad1-2eeaa1335e6f
176523,0,2,2012-11-24,24,3b01ace1-f97a-4da3-a803-7c04d686110e
34141,2,1,2012-04-12,5,28895c3f-ad7d-42ae-88fc-7de9476a5531
